,sector,supply_data,cutoff,coverage
4316,TJK_Agriculture,USD,0,1
4317,TJK_Fishing,USD,0,1
4318,TJK_Mining and Quarrying,USD,0,1
4319,TJK_Food & Beverages,USD,0,1
4320,TJK_Textiles and Wearing Apparel,USD,0,1
4321,TJK_Wood and Paper,USD,0,1
4322,"TJK_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
4323,TJK_Metal Products,USD,0,1
4324,TJK_Electrical and Machinery,USD,0,1
4325,TJK_Transport Equipment,USD,0,1
4326,TJK_Other Manufacturing,USD,0,1
4327,TJK_Recycling,USD,0,1
4328,"TJK_Electricity, Gas and Water",USD,0,1
4329,TJK_Construction,USD,0,1
4330,TJK_Maintenance and Repair,USD,0,1
4331,TJK_Wholesale Trade,USD,0,1
4332,TJK_Retail Trade,USD,0,1
4333,TJK_Hotels and Restraurants,USD,0,1
4334,TJK_Transport,USD,0,1
4335,TJK_Post and Telecommunications,USD,0,1
4336,TJK_Finacial Intermediation and Business Activities,USD,0,1
4337,TJK_Public Administration,USD,0,1
4338,"TJK_Education, Health and Other Services",USD,0,1
4339,TJK_Private Households,USD,0,1
4340,TJK_Others,USD,0,1
4341,TJK_Re-export & Re-import,USD,0,1
4342,THA_Agriculture,USD,0,1
4343,THA_Fishing,USD,0,1
4344,THA_Mining and Quarrying,USD,0,1
4345,THA_Food & Beverages,USD,0,1
4346,THA_Textiles and Wearing Apparel,USD,0,1
4347,THA_Wood and Paper,USD,0,1
4348,"THA_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
4349,THA_Metal Products,USD,0,1
4350,THA_Electrical and Machinery,USD,0,1
4351,THA_Transport Equipment,USD,0,1
4352,THA_Other Manufacturing,USD,0,1
4353,THA_Recycling,USD,0,1
4354,"THA_Electricity, Gas and Water",USD,0,1
4355,THA_Construction,USD,0,1
4356,THA_Maintenance and Repair,USD,0,1
4357,THA_Wholesale Trade,USD,0,1
4358,THA_Retail Trade,USD,0,1
4359,THA_Hotels and Restraurants,USD,0,1
4360,THA_Transport,USD,0,1
4361,THA_Post and Telecommunications,USD,0,1
4362,THA_Finacial Intermediation and Business Activities,USD,0,1
4363,THA_Public Administration,USD,0,1
4364,"THA_Education, Health and Other Services",USD,0,1
4365,THA_Private Households,USD,0,1
4366,THA_Others,USD,0,1
4367,THA_Re-export & Re-import,USD,0,1
4368,MKD_Agriculture,USD,0,1
4369,MKD_Fishing,USD,0,1
4370,MKD_Mining and Quarrying,USD,0,1
4371,MKD_Food & Beverages,USD,0,1
4372,MKD_Textiles and Wearing Apparel,USD,0,1
4373,MKD_Wood and Paper,USD,0,1
4374,"MKD_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
4375,MKD_Metal Products,USD,0,1
4376,MKD_Electrical and Machinery,USD,0,1
4377,MKD_Transport Equipment,USD,0,1
4378,MKD_Other Manufacturing,USD,0,1
4379,MKD_Recycling,USD,0,1
4380,"MKD_Electricity, Gas and Water",USD,0,1
4381,MKD_Construction,USD,0,1
4382,MKD_Maintenance and Repair,USD,0,1
4383,MKD_Wholesale Trade,USD,0,1
4384,MKD_Retail Trade,USD,0,1
4385,MKD_Hotels and Restraurants,USD,0,1
4386,MKD_Transport,USD,0,1
4387,MKD_Post and Telecommunications,USD,0,1
4388,MKD_Finacial Intermediation and Business Activities,USD,0,1
4389,MKD_Public Administration,USD,0,1
4390,"MKD_Education, Health and Other Services",USD,0,1
4391,MKD_Private Households,USD,0,1
4392,MKD_Others,USD,0,1
4393,MKD_Re-export & Re-import,USD,0,1
4394,TGO_Agriculture,USD,0,1
4395,TGO_Fishing,USD,0,1
4396,TGO_Mining and Quarrying,USD,0,1
4397,TGO_Food & Beverages,USD,0,1
4398,TGO_Textiles and Wearing Apparel,USD,0,1
4399,TGO_Wood and Paper,USD,0,1
4400,"TGO_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
4401,TGO_Metal Products,USD,0,1
4402,TGO_Electrical and Machinery,USD,0,1
4403,TGO_Transport Equipment,USD,0,1
4404,TGO_Other Manufacturing,USD,0,1
4405,TGO_Recycling,USD,0,1
4406,"TGO_Electricity, Gas and Water",USD,0,1
4407,TGO_Construction,USD,0,1
4408,TGO_Maintenance and Repair,USD,0,1
4409,TGO_Wholesale Trade,USD,0,1
4410,TGO_Retail Trade,USD,0,1
4411,TGO_Hotels and Restraurants,USD,0,1
4412,TGO_Transport,USD,0,1
4413,TGO_Post and Telecommunications,USD,0,1
4414,TGO_Finacial Intermediation and Business Activities,USD,0,1
4415,TGO_Public Administration,USD,0,1
4416,"TGO_Education, Health and Other Services",USD,0,1
4417,TGO_Private Households,USD,0,1
4418,TGO_Others,USD,0,1
4419,TGO_Re-export & Re-import,USD,0,1
4420,TTO_Agriculture,USD,0,1
4421,TTO_Fishing,USD,0,1
4422,TTO_Mining and Quarrying,USD,0,1
4423,TTO_Food & Beverages,USD,0,1
4424,TTO_Textiles and Wearing Apparel,USD,0,1
4425,TTO_Wood and Paper,USD,0,1
4426,"TTO_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
4427,TTO_Metal Products,USD,0,1
4428,TTO_Electrical and Machinery,USD,0,1
4429,TTO_Transport Equipment,USD,0,1
4430,TTO_Other Manufacturing,USD,0,1
4431,TTO_Recycling,USD,0,1
4432,"TTO_Electricity, Gas and Water",USD,0,1
4433,TTO_Construction,USD,0,1
4434,TTO_Maintenance and Repair,USD,0,1
4435,TTO_Wholesale Trade,USD,0,1
4436,TTO_Retail Trade,USD,0,1
4437,TTO_Hotels and Restraurants,USD,0,1
4438,TTO_Transport,USD,0,1
4439,TTO_Post and Telecommunications,USD,0,1
4440,TTO_Finacial Intermediation and Business Activities,USD,0,1
4441,TTO_Public Administration,USD,0,1
4442,"TTO_Education, Health and Other Services",USD,0,1
4443,TTO_Private Households,USD,0,1
4444,TTO_Others,USD,0,1
4445,TTO_Re-export & Re-import,USD,0,1
4446,TUN_Agriculture,USD,0,1
4447,TUN_Fishing,USD,0,1
4448,TUN_Mining and Quarrying,USD,0,1
4449,TUN_Food & Beverages,USD,0,1
4450,TUN_Textiles and Wearing Apparel,USD,0,1
4451,TUN_Wood and Paper,USD,0,1
4452,"TUN_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
4453,TUN_Metal Products,USD,0,1
4454,TUN_Electrical and Machinery,USD,0,1
4455,TUN_Transport Equipment,USD,0,1
4456,TUN_Other Manufacturing,USD,0,1
4457,TUN_Recycling,USD,0,1
4458,"TUN_Electricity, Gas and Water",USD,0,1
4459,TUN_Construction,USD,0,1
4460,TUN_Maintenance and Repair,USD,0,1
4461,TUN_Wholesale Trade,USD,0,1
4462,TUN_Retail Trade,USD,0,1
4463,TUN_Hotels and Restraurants,USD,0,1
4464,TUN_Transport,USD,0,1
4465,TUN_Post and Telecommunications,USD,0,1
4466,TUN_Finacial Intermediation and Business Activities,USD,0,1
4467,TUN_Public Administration,USD,0,1
4468,"TUN_Education, Health and Other Services",USD,0,1
4469,TUN_Private Households,USD,0,1
4470,TUN_Others,USD,0,1
4471,TUN_Re-export & Re-import,USD,0,1
4472,TUR_Agriculture,USD,0,1
4473,TUR_Fishing,USD,0,1
4474,TUR_Mining and Quarrying,USD,0,1
4475,TUR_Food & Beverages,USD,0,1
4476,TUR_Textiles and Wearing Apparel,USD,0,1
4477,TUR_Wood and Paper,USD,0,1
4478,"TUR_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
4479,TUR_Metal Products,USD,0,1
4480,TUR_Electrical and Machinery,USD,0,1
4481,TUR_Transport Equipment,USD,0,1
4482,TUR_Other Manufacturing,USD,0,1
4483,TUR_Recycling,USD,0,1
4484,"TUR_Electricity, Gas and Water",USD,0,1
4485,TUR_Construction,USD,0,1
4486,TUR_Maintenance and Repair,USD,0,1
4487,TUR_Wholesale Trade,USD,0,1
4488,TUR_Retail Trade,USD,0,1
4489,TUR_Hotels and Restraurants,USD,0,1
4490,TUR_Transport,USD,0,1
4491,TUR_Post and Telecommunications,USD,0,1
4492,TUR_Finacial Intermediation and Business Activities,USD,0,1
4493,TUR_Public Administration,USD,0,1
4494,"TUR_Education, Health and Other Services",USD,0,1
4495,TUR_Private Households,USD,0,1
4496,TUR_Others,USD,0,1
4497,TUR_Re-export & Re-import,USD,0,1
4498,TKM_Agriculture,USD,0,1
4499,TKM_Fishing,USD,0,1
4500,TKM_Mining and Quarrying,USD,0,1
4501,TKM_Food & Beverages,USD,0,1
4502,TKM_Textiles and Wearing Apparel,USD,0,1
4503,TKM_Wood and Paper,USD,0,1
4504,"TKM_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
4505,TKM_Metal Products,USD,0,1
4506,TKM_Electrical and Machinery,USD,0,1
4507,TKM_Transport Equipment,USD,0,1
4508,TKM_Other Manufacturing,USD,0,1
4509,TKM_Recycling,USD,0,1
4510,"TKM_Electricity, Gas and Water",USD,0,1
4511,TKM_Construction,USD,0,1
4512,TKM_Maintenance and Repair,USD,0,1
4513,TKM_Wholesale Trade,USD,0,1
4514,TKM_Retail Trade,USD,0,1
4515,TKM_Hotels and Restraurants,USD,0,1
4516,TKM_Transport,USD,0,1
4517,TKM_Post and Telecommunications,USD,0,1
4518,TKM_Finacial Intermediation and Business Activities,USD,0,1
4519,TKM_Public Administration,USD,0,1
4520,"TKM_Education, Health and Other Services",USD,0,1
4521,TKM_Private Households,USD,0,1
4522,TKM_Others,USD,0,1
4523,TKM_Re-export & Re-import,USD,0,1
4524,USR_Agriculture,USD,0,1
4525,USR_Fishing,USD,0,1
4526,USR_Mining and Quarrying,USD,0,1
4527,USR_Food & Beverages,USD,0,1
4528,USR_Textiles and Wearing Apparel,USD,0,1
4529,USR_Wood and Paper,USD,0,1
4530,"USR_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
4531,USR_Metal Products,USD,0,1
4532,USR_Electrical and Machinery,USD,0,1
4533,USR_Transport Equipment,USD,0,1
4534,USR_Other Manufacturing,USD,0,1
4535,USR_Recycling,USD,0,1
4536,"USR_Electricity, Gas and Water",USD,0,1
4537,USR_Construction,USD,0,1
4538,USR_Maintenance and Repair,USD,0,1
4539,USR_Wholesale Trade,USD,0,1
4540,USR_Retail Trade,USD,0,1
4541,USR_Hotels and Restraurants,USD,0,1
4542,USR_Transport,USD,0,1
4543,USR_Post and Telecommunications,USD,0,1
4544,USR_Finacial Intermediation and Business Activities,USD,0,1
4545,USR_Public Administration,USD,0,1
4546,"USR_Education, Health and Other Services",USD,0,1
4547,USR_Private Households,USD,0,1
4548,USR_Others,USD,0,1
4549,USR_Re-export & Re-import,USD,0,1
4550,UGA_Agriculture,USD,0,1
4551,UGA_Fishing,USD,0,1
4552,UGA_Mining and Quarrying,USD,0,1
4553,UGA_Food & Beverages,USD,0,1
4554,UGA_Textiles and Wearing Apparel,USD,0,1
4555,UGA_Wood and Paper,USD,0,1
4556,"UGA_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
4557,UGA_Metal Products,USD,0,1
4558,UGA_Electrical and Machinery,USD,0,1
4559,UGA_Transport Equipment,USD,0,1
4560,UGA_Other Manufacturing,USD,0,1
4561,UGA_Recycling,USD,0,1
4562,"UGA_Electricity, Gas and Water",USD,0,1
4563,UGA_Construction,USD,0,1
4564,UGA_Maintenance and Repair,USD,0,1
4565,UGA_Wholesale Trade,USD,0,1
4566,UGA_Retail Trade,USD,0,1
4567,UGA_Hotels and Restraurants,USD,0,1
4568,UGA_Transport,USD,0,1
4569,UGA_Post and Telecommunications,USD,0,1
4570,UGA_Finacial Intermediation and Business Activities,USD,0,1
4571,UGA_Public Administration,USD,0,1
4572,"UGA_Education, Health and Other Services",USD,0,1
4573,UGA_Private Households,USD,0,1
4574,UGA_Others,USD,0,1
4575,UGA_Re-export & Re-import,USD,0,1
4576,UKR_Agriculture,USD,0,1
4577,UKR_Fishing,USD,0,1
4578,UKR_Mining and Quarrying,USD,0,1
4579,UKR_Food & Beverages,USD,0,1
4580,UKR_Textiles and Wearing Apparel,USD,0,1
4581,UKR_Wood and Paper,USD,0,1
4582,"UKR_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
4583,UKR_Metal Products,USD,0,1
4584,UKR_Electrical and Machinery,USD,0,1
4585,UKR_Transport Equipment,USD,0,1
4586,UKR_Other Manufacturing,USD,0,1
4587,UKR_Recycling,USD,0,1
4588,"UKR_Electricity, Gas and Water",USD,0,1
4589,UKR_Construction,USD,0,1
4590,UKR_Maintenance and Repair,USD,0,1
4591,UKR_Wholesale Trade,USD,0,1
4592,UKR_Retail Trade,USD,0,1
4593,UKR_Hotels and Restraurants,USD,0,1
4594,UKR_Transport,USD,0,1
4595,UKR_Post and Telecommunications,USD,0,1
4596,UKR_Finacial Intermediation and Business Activities,USD,0,1
4597,UKR_Public Administration,USD,0,1
4598,"UKR_Education, Health and Other Services",USD,0,1
4599,UKR_Private Households,USD,0,1
4600,UKR_Others,USD,0,1
4601,UKR_Re-export & Re-import,USD,0,1
4602,ARE_Agriculture,USD,0,1
4603,ARE_Fishing,USD,0,1
4604,ARE_Mining and Quarrying,USD,0,1
4605,ARE_Food & Beverages,USD,0,1
4606,ARE_Textiles and Wearing Apparel,USD,0,1
4607,ARE_Wood and Paper,USD,0,1
4608,"ARE_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
4609,ARE_Metal Products,USD,0,1
4610,ARE_Electrical and Machinery,USD,0,1
4611,ARE_Transport Equipment,USD,0,1
4612,ARE_Other Manufacturing,USD,0,1
4613,ARE_Recycling,USD,0,1
4614,"ARE_Electricity, Gas and Water",USD,0,1
4615,ARE_Construction,USD,0,1
4616,ARE_Maintenance and Repair,USD,0,1
4617,ARE_Wholesale Trade,USD,0,1
4618,ARE_Retail Trade,USD,0,1
4619,ARE_Hotels and Restraurants,USD,0,1
4620,ARE_Transport,USD,0,1
4621,ARE_Post and Telecommunications,USD,0,1
4622,ARE_Finacial Intermediation and Business Activities,USD,0,1
4623,ARE_Public Administration,USD,0,1
4624,"ARE_Education, Health and Other Services",USD,0,1
4625,ARE_Private Households,USD,0,1
4626,ARE_Others,USD,0,1
4627,ARE_Re-export & Re-import,USD,0,1
4628,GBR_Agriculture,USD,0,1
4629,GBR_Fishing,USD,0,1
4630,GBR_Mining and Quarrying,USD,0,1
4631,GBR_Food & Beverages,USD,0,1
4632,GBR_Textiles and Wearing Apparel,USD,0,1
4633,GBR_Wood and Paper,USD,0,1
4634,"GBR_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
4635,GBR_Metal Products,USD,0,1
4636,GBR_Electrical and Machinery,USD,0,1
4637,GBR_Transport Equipment,USD,0,1
4638,GBR_Other Manufacturing,USD,0,1
4639,GBR_Recycling,USD,0,1
4640,"GBR_Electricity, Gas and Water",USD,0,1
4641,GBR_Construction,USD,0,1
4642,GBR_Maintenance and Repair,USD,0,1
4643,GBR_Wholesale Trade,USD,0,1
4644,GBR_Retail Trade,USD,0,1
4645,GBR_Hotels and Restraurants,USD,0,1
4646,GBR_Transport,USD,0,1
4647,GBR_Post and Telecommunications,USD,0,1
4648,GBR_Finacial Intermediation and Business Activities,USD,0,1
4649,GBR_Public Administration,USD,0,1
4650,"GBR_Education, Health and Other Services",USD,0,1
4651,GBR_Private Households,USD,0,1
4652,GBR_Others,USD,0,1
4653,GBR_Re-export & Re-import,USD,0,1
4654,TZA_Agriculture,USD,0,1
4655,TZA_Fishing,USD,0,1
4656,TZA_Mining and Quarrying,USD,0,1
4657,TZA_Food & Beverages,USD,0,1
4658,TZA_Textiles and Wearing Apparel,USD,0,1
4659,TZA_Wood and Paper,USD,0,1
4660,"TZA_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
4661,TZA_Metal Products,USD,0,1
4662,TZA_Electrical and Machinery,USD,0,1
4663,TZA_Transport Equipment,USD,0,1
4664,TZA_Other Manufacturing,USD,0,1
4665,TZA_Recycling,USD,0,1
4666,"TZA_Electricity, Gas and Water",USD,0,1
4667,TZA_Construction,USD,0,1
4668,TZA_Maintenance and Repair,USD,0,1
4669,TZA_Wholesale Trade,USD,0,1
4670,TZA_Retail Trade,USD,0,1
4671,TZA_Hotels and Restraurants,USD,0,1
4672,TZA_Transport,USD,0,1
4673,TZA_Post and Telecommunications,USD,0,1
4674,TZA_Finacial Intermediation and Business Activities,USD,0,1
4675,TZA_Public Administration,USD,0,1
4676,"TZA_Education, Health and Other Services",USD,0,1
4677,TZA_Private Households,USD,0,1
4678,TZA_Others,USD,0,1
4679,TZA_Re-export & Re-import,USD,0,1
4680,USA_Agriculture,USD,0,1
4681,USA_Fishing,USD,0,1
4682,USA_Mining and Quarrying,USD,0,1
4683,USA_Food & Beverages,USD,0,1
4684,USA_Textiles and Wearing Apparel,USD,0,1
4685,USA_Wood and Paper,USD,0,1
4686,"USA_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
4687,USA_Metal Products,USD,0,1
4688,USA_Electrical and Machinery,USD,0,1
4689,USA_Transport Equipment,USD,0,1
4690,USA_Other Manufacturing,USD,0,1
4691,USA_Recycling,USD,0,1
4692,"USA_Electricity, Gas and Water",USD,0,1
4693,USA_Construction,USD,0,1
4694,USA_Maintenance and Repair,USD,0,1
4695,USA_Wholesale Trade,USD,0,1
4696,USA_Retail Trade,USD,0,1
4697,USA_Hotels and Restraurants,USD,0,1
4698,USA_Transport,USD,0,1
4699,USA_Post and Telecommunications,USD,0,1
4700,USA_Finacial Intermediation and Business Activities,USD,0,1
4701,USA_Public Administration,USD,0,1
4702,"USA_Education, Health and Other Services",USD,0,1
4703,USA_Private Households,USD,0,1
4704,USA_Others,USD,0,1
4705,USA_Re-export & Re-import,USD,0,1
4706,URY_Agriculture,USD,0,1
4707,URY_Fishing,USD,0,1
4708,URY_Mining and Quarrying,USD,0,1
4709,URY_Food & Beverages,USD,0,1
4710,URY_Textiles and Wearing Apparel,USD,0,1
4711,URY_Wood and Paper,USD,0,1
4712,"URY_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
4713,URY_Metal Products,USD,0,1
4714,URY_Electrical and Machinery,USD,0,1
4715,URY_Transport Equipment,USD,0,1
4716,URY_Other Manufacturing,USD,0,1
4717,URY_Recycling,USD,0,1
4718,"URY_Electricity, Gas and Water",USD,0,1
4719,URY_Construction,USD,0,1
4720,URY_Maintenance and Repair,USD,0,1
4721,URY_Wholesale Trade,USD,0,1
4722,URY_Retail Trade,USD,0,1
4723,URY_Hotels and Restraurants,USD,0,1
4724,URY_Transport,USD,0,1
4725,URY_Post and Telecommunications,USD,0,1
4726,URY_Finacial Intermediation and Business Activities,USD,0,1
4727,URY_Public Administration,USD,0,1
4728,"URY_Education, Health and Other Services",USD,0,1
4729,URY_Private Households,USD,0,1
4730,URY_Others,USD,0,1
4731,URY_Re-export & Re-import,USD,0,1
4732,UZB_Agriculture,USD,0,1
4733,UZB_Fishing,USD,0,1
4734,UZB_Mining and Quarrying,USD,0,1
4735,UZB_Food & Beverages,USD,0,1
4736,UZB_Textiles and Wearing Apparel,USD,0,1
4737,UZB_Wood and Paper,USD,0,1
4738,"UZB_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
4739,UZB_Metal Products,USD,0,1
4740,UZB_Electrical and Machinery,USD,0,1
4741,UZB_Transport Equipment,USD,0,1
4742,UZB_Other Manufacturing,USD,0,1
4743,UZB_Recycling,USD,0,1
4744,"UZB_Electricity, Gas and Water",USD,0,1
4745,UZB_Construction,USD,0,1
4746,UZB_Maintenance and Repair,USD,0,1
4747,UZB_Wholesale Trade,USD,0,1
4748,UZB_Retail Trade,USD,0,1
4749,UZB_Hotels and Restraurants,USD,0,1
4750,UZB_Transport,USD,0,1
4751,UZB_Post and Telecommunications,USD,0,1
4752,UZB_Finacial Intermediation and Business Activities,USD,0,1
4753,UZB_Public Administration,USD,0,1
4754,"UZB_Education, Health and Other Services",USD,0,1
4755,UZB_Private Households,USD,0,1
4756,UZB_Others,USD,0,1
4757,UZB_Re-export & Re-import,USD,0,1
4758,VUT_Agriculture,USD,0,1
4759,VUT_Fishing,USD,0,1
4760,VUT_Mining and Quarrying,USD,0,1
4761,VUT_Food & Beverages,USD,0,1
4762,VUT_Textiles and Wearing Apparel,USD,0,1
4763,VUT_Wood and Paper,USD,0,1
4764,"VUT_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
4765,VUT_Metal Products,USD,0,1
4766,VUT_Electrical and Machinery,USD,0,1
4767,VUT_Transport Equipment,USD,0,1
4768,VUT_Other Manufacturing,USD,0,1
4769,VUT_Recycling,USD,0,1
4770,"VUT_Electricity, Gas and Water",USD,0,1
4771,VUT_Construction,USD,0,1
4772,VUT_Maintenance and Repair,USD,0,1
4773,VUT_Wholesale Trade,USD,0,1
4774,VUT_Retail Trade,USD,0,1
4775,VUT_Hotels and Restraurants,USD,0,1
4776,VUT_Transport,USD,0,1
4777,VUT_Post and Telecommunications,USD,0,1
4778,VUT_Finacial Intermediation and Business Activities,USD,0,1
4779,VUT_Public Administration,USD,0,1
4780,"VUT_Education, Health and Other Services",USD,0,1
4781,VUT_Private Households,USD,0,1
4782,VUT_Others,USD,0,1
4783,VUT_Re-export & Re-import,USD,0,1
4784,VEN_Agriculture,USD,0,1
4785,VEN_Fishing,USD,0,1
4786,VEN_Mining and Quarrying,USD,0,1
4787,VEN_Food & Beverages,USD,0,1
4788,VEN_Textiles and Wearing Apparel,USD,0,1
4789,VEN_Wood and Paper,USD,0,1
4790,"VEN_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
4791,VEN_Metal Products,USD,0,1
4792,VEN_Electrical and Machinery,USD,0,1
4793,VEN_Transport Equipment,USD,0,1
4794,VEN_Other Manufacturing,USD,0,1
4795,VEN_Recycling,USD,0,1
4796,"VEN_Electricity, Gas and Water",USD,0,1
4797,VEN_Construction,USD,0,1
4798,VEN_Maintenance and Repair,USD,0,1
4799,VEN_Wholesale Trade,USD,0,1
4800,VEN_Retail Trade,USD,0,1
4801,VEN_Hotels and Restraurants,USD,0,1
4802,VEN_Transport,USD,0,1
4803,VEN_Post and Telecommunications,USD,0,1
4804,VEN_Finacial Intermediation and Business Activities,USD,0,1
4805,VEN_Public Administration,USD,0,1
4806,"VEN_Education, Health and Other Services",USD,0,1
4807,VEN_Private Households,USD,0,1
4808,VEN_Others,USD,0,1
4809,VEN_Re-export & Re-import,USD,0,1
4810,VNM_Agriculture,USD,0,1
4811,VNM_Fishing,USD,0,1
4812,VNM_Mining and Quarrying,USD,0,1
4813,VNM_Food & Beverages,USD,0,1
4814,VNM_Textiles and Wearing Apparel,USD,0,1
4815,VNM_Wood and Paper,USD,0,1
4816,"VNM_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
4817,VNM_Metal Products,USD,0,1
4818,VNM_Electrical and Machinery,USD,0,1
4819,VNM_Transport Equipment,USD,0,1
4820,VNM_Other Manufacturing,USD,0,1
4821,VNM_Recycling,USD,0,1
4822,"VNM_Electricity, Gas and Water",USD,0,1
4823,VNM_Construction,USD,0,1
4824,VNM_Maintenance and Repair,USD,0,1
4825,VNM_Wholesale Trade,USD,0,1
4826,VNM_Retail Trade,USD,0,1
4827,VNM_Hotels and Restraurants,USD,0,1
4828,VNM_Transport,USD,0,1
4829,VNM_Post and Telecommunications,USD,0,1
4830,VNM_Finacial Intermediation and Business Activities,USD,0,1
4831,VNM_Public Administration,USD,0,1
4832,"VNM_Education, Health and Other Services",USD,0,1
4833,VNM_Private Households,USD,0,1
4834,VNM_Others,USD,0,1
4835,VNM_Re-export & Re-import,USD,0,1
4836,YEM_Agriculture,USD,0,1
4837,YEM_Fishing,USD,0,1
4838,YEM_Mining and Quarrying,USD,0,1
4839,YEM_Food & Beverages,USD,0,1
4840,YEM_Textiles and Wearing Apparel,USD,0,1
4841,YEM_Wood and Paper,USD,0,1
4842,"YEM_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
4843,YEM_Metal Products,USD,0,1
4844,YEM_Electrical and Machinery,USD,0,1
4845,YEM_Transport Equipment,USD,0,1
4846,YEM_Other Manufacturing,USD,0,1
4847,YEM_Recycling,USD,0,1
4848,"YEM_Electricity, Gas and Water",USD,0,1
4849,YEM_Construction,USD,0,1
4850,YEM_Maintenance and Repair,USD,0,1
4851,YEM_Wholesale Trade,USD,0,1
4852,YEM_Retail Trade,USD,0,1
4853,YEM_Hotels and Restraurants,USD,0,1
4854,YEM_Transport,USD,0,1
4855,YEM_Post and Telecommunications,USD,0,1
4856,YEM_Finacial Intermediation and Business Activities,USD,0,1
4857,YEM_Public Administration,USD,0,1
4858,"YEM_Education, Health and Other Services",USD,0,1
4859,YEM_Private Households,USD,0,1
4860,YEM_Others,USD,0,1
4861,YEM_Re-export & Re-import,USD,0,1
4862,ZMB_Agriculture,USD,0,1
4863,ZMB_Fishing,USD,0,1
4864,ZMB_Mining and Quarrying,USD,0,1
4865,ZMB_Food & Beverages,USD,0,1
4866,ZMB_Textiles and Wearing Apparel,USD,0,1
4867,ZMB_Wood and Paper,USD,0,1
4868,"ZMB_Petroleum, Chemical and Non-Metallic Mineral Products",USD,0,1
4869,ZMB_Metal Products,USD,0,1
4870,ZMB_Electrical and Machinery,USD,0,1
4871,ZMB_Transport Equipment,USD,0,1
4872,ZMB_Other Manufacturing,USD,0,1
4873,ZMB_Recycling,USD,0,1
4874,"ZMB_Electricity, Gas and Water",USD,0,1
4875,ZMB_Construction,USD,0,1
4876,ZMB_Maintenance and Repair,USD,0,1
